시도명,구시군명,기권율_이전회_pct,투표율_이전회_pct,기권율_전전회_pct,투표율_전전회_pct,기권율_증가_pct,청년_20대_투표율_pct,장년_30-40대_투표율_pct,중년_50-60대_투표율_pct,고령_70대이상_투표율_pct,세대격차_pct,청년인구비율_pct,장년인구비율_pct,중년인구비율_pct,고령인구비율_pct,기권의향률_pct,정치무관심률_pct,효능감_평균,정책인지_평균,공정선거인식_평균,기권율_Y_pct
강원특별자치도,정선군,31.0,69.0,31.0,69.0,,49.0,53.93333333333334,73.85,69.2,20.2,6.74,17.71,42.98,22.43,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,속초시,48.21,51.79,48.21,51.79,,33.0,38.833333333333336,60.7,62.6,29.6,8.38,24.24,37.16,15.9,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,고성군,32.29,67.71,32.29,67.71,,35.55,45.03333333333333,76.2,67.85,32.3,7.94,19.23,38.27,22.83,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,양양군,34.26,65.74,34.26,65.74,,40.45,55.0,76.25,71.0,30.55,6.55,18.85,39.1,23.78,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,인제군,33.64,66.36,33.64,66.36,,44.55,53.3,77.6,69.05000000000001,24.5,10.68,23.87,35.09,16.34,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,홍천군,39.19,60.81,39.19,60.81,,38.05,36.7,70.1,63.3,25.25,7.16,18.27,40.43,21.94,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,횡성군,33.58,66.42,33.58,66.42,,43.05,47.76666666666667,74.2,72.94999999999999,29.9,6.01,15.28,42.58,24.13,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,영월군,33.65,66.35,33.65,66.35,,44.55,54.1,74.85,69.75,25.2,6.41,16.04,41.86,24.26,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,평창군,32.13,67.87,32.13,67.87,,42.45,44.866666666666674,73.1,69.4,26.95,6.65,16.26,43.36,23.28,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,화천군,34.28,65.72,34.28,65.72,,37.75,42.50000000000001,77.19999999999999,71.3,33.55,11.91,20.77,34.75,18.89,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,양구군,30.98,69.02,30.98,69.02,,46.45,59.26666666666667,81.75,69.75,23.3,10.26,21.6,34.55,17.5,10.1,23.2,3.7,2.06,3.01,
강원특별자치도,철원군,39.48,60.52,39.48,60.52,,37.85,40.99999999999999,76.2,69.05,31.2,9.97,21.37,34.84,19.62,10.1,23.2,3.7,2.06,3.01,
충청북도,청주시상당구,51.18,48.82,51.18,48.82,,34.5,35.666666666666664,63.400000000000006,61.2,26.7,10.12,26.96,33.15,12.46,9.0,44.5,3.94,1.89,3.11,
충청북도,청주시서원구,51.46,48.54,51.46,48.54,,33.1,34.53333333333333,60.2,60.65,27.55,13.05,25.53,33.78,12.5,9.0,44.5,3.94,1.89,3.11,
충청북도,청주시흥덕구,56.04,43.96,56.04,43.96,,31.6,33.43333333333334,60.9,59.9,28.3,12.34,32.86,28.57,8.34,9.0,44.5,3.94,1.89,3.11,
충청북도,청주시청원구,54.7,45.3,54.7,45.3,,29.65,33.4,58.8,62.1,32.45,11.69,30.77,28.88,10.59,9.0,44.5,3.94,1.89,3.11,
충청북도,충주시,50.44,49.56,50.44,49.56,,27.3,32.766666666666666,58.400000000000006,61.5,34.2,9.59,24.0,35.85,15.97,9.0,44.5,3.94,1.89,3.11,
충청북도,제천시,45.65,54.35,45.65,54.35,,36.05,38.7,64.25,62.55,26.5,9.88,20.49,37.16,18.2,9.0,44.5,3.94,1.89,3.11,
충청북도,단양군,32.17,67.83,32.17,67.83,,41.4,47.2,75.25,67.4,26.0,5.75,14.65,44.13,25.68,9.0,44.5,3.94,1.89,3.11,
충청북도,영동군,33.98,66.02,33.98,66.02,,50.55,57.6,74.9,66.2,15.65,6.56,14.86,41.32,26.13,9.0,44.5,3.94,1.89,3.11,
충청북도,보은군,32.52,67.48,32.52,67.48,,46.1,47.16666666666666,75.19999999999999,66.75,20.65,5.85,14.59,41.17,27.03,9.0,44.5,3.94,1.89,3.11,
충청북도,옥천군,35.45,64.55,35.45,64.55,,43.35,38.06666666666667,73.15,69.85,26.5,7.51,17.17,40.04,23.18,9.0,44.5,3.94,1.89,3.11,
충청북도,음성군,50.11,49.89,50.11,49.89,,32.65,33.1,59.3,62.1,29.45,8.55,23.29,38.68,16.21,9.0,44.5,3.94,1.89,3.11,
충청북도,진천군,51.83,48.17,51.83,48.17,,33.65,36.06666666666667,62.1,61.7,28.05,8.56,28.35,33.13,12.62,9.0,44.5,3.94,1.89,3.11,
충청북도,괴산군,31.59,68.41,31.59,68.41,,41.900000000000006,52.03333333333333,75.45,72.45,30.55,5.64,13.91,44.13,26.99,9.0,44.5,3.94,1.89,3.11,
충청북도,증평군,45.67,54.33,45.67,54.33,,34.3,37.43333333333333,66.75,66.15,31.85,9.64,26.37,33.62,14.29,9.0,44.5,3.94,1.89,3.11,
충청남도,천안시서북구,57.84,42.16,57.84,42.16,,29.55,35.1,63.3,55.6,26.05,13.01,33.56,27.98,7.23,9.0,44.5,3.94,1.89,3.11,
충청남도,천안시동남구,57.66,42.34,57.66,42.34,,27.0,30.866666666666664,57.25,57.5,30.5,12.27,27.28,33.18,11.55,9.0,44.5,3.94,1.89,3.11,
충청남도,공주시,43.97,56.03,43.97,56.03,,37.95,44.79999999999999,65.6,58.75,20.8,10.09,18.75,36.82,21.14,9.0,44.5,3.94,1.89,3.11,
충청남도,보령시,39.1,60.9,39.1,60.9,,38.45,44.4,72.3,68.7,30.25,7.4,19.96,37.36,22.01,9.0,44.5,3.94,1.89,3.11,
충청남도,아산시,55.59,44.41,55.59,44.41,,23.8,26.1,55.95,53.85,30.05,10.35,32.34,27.75,9.72,9.0,44.5,3.94,1.89,3.11,
충청남도,서산시,51.43,48.57,51.43,48.57,,31.1,39.53333333333333,61.8,56.0,24.9,8.81,25.72,33.5,15.0,9.0,44.5,3.94,1.89,3.11,
충청남도,태안군,37.38,62.62,37.38,62.62,,38.35,47.86666666666667,71.5,69.6,31.25,6.39,16.88,39.4,26.0,9.0,44.5,3.94,1.89,3.11,
충청남도,금산군,35.91,64.09,35.91,64.09,,49.3,45.76666666666667,73.2,63.95,14.65,6.33,15.86,39.93,24.97,9.0,44.5,3.94,1.89,3.11,
충청남도,논산시,46.15,53.85,46.15,53.85,,33.599999999999994,36.93333333333334,65.25,57.75,24.15,7.78,19.68,36.95,21.78,9.0,44.5,3.94,1.89,3.11,
충청남도,계룡시,44.64,55.36,44.64,55.36,,42.1,46.46666666666667,71.15,59.95,17.85,9.44,28.39,31.63,9.73,9.0,44.5,3.94,1.89,3.11,
충청남도,당진시,53.66,46.34,53.66,46.34,,31.85,34.86666666666667,57.35,56.45,24.6,8.02,27.74,32.52,14.3,9.0,44.5,3.94,1.89,3.11,
충청남도,부여군,36.44,63.56,36.44,63.56,,39.2,45.366666666666674,71.1,65.3,26.1,6.01,15.01,38.54,28.66,9.0,44.5,3.94,1.89,3.11,
충청남도,서천군,36.16,63.84,36.16,63.84,,42.2,47.13333333333333,74.19999999999999,66.6,24.4,5.83,14.78,38.01,29.86,9.0,44.5,3.94,1.89,3.11,
충청남도,홍성군,45.74,54.26,45.74,54.26,,37.25,42.8,66.35,59.1,21.85,8.13,23.58,33.07,18.35,9.0,44.5,3.94,1.89,3.11,
충청남도,청양군,29.53,70.47,29.53,70.47,,48.2,51.6,79.15,69.45,21.25,7.35,14.18,39.23,27.49,9.0,44.5,3.94,1.89,3.11,
충청남도,예산군,43.87,56.13,43.87,56.13,,33.2,37.73333333333333,59.6,60.15,26.95,6.83,18.89,37.2,24.13,9.0,44.5,3.94,1.89,3.11,
전북특별자치도,전주시완산구,59.77,40.23,59.77,40.23,,31.9,31.4,50.05,54.8,22.9,12.17,25.33,33.25,13.62,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,전주시덕진구,59.43,40.57,59.43,40.57,,32.25,35.833333333333336,47.55,50.1,17.85,12.07,27.84,29.89,11.63,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,군산시,61.27,38.73,61.27,38.73,,26.7,27.96666666666667,47.65,52.85,26.15,9.22,24.78,34.32,15.67,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,익산시,55.14,44.86,55.14,44.86,,30.45,32.36666666666667,53.1,55.1,24.65,10.59,22.97,35.13,16.29,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,정읍시,41.82,58.18,41.82,58.18,,43.45,44.79999999999999,67.05,63.2,19.75,7.92,19.13,36.85,22.05,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,남원시,35.49,64.51,35.49,64.51,,44.0,50.46666666666666,71.9,70.1,26.1,7.31,18.13,37.18,23.06,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,김제시,41.03,58.97,41.03,58.97,,42.75,45.26666666666667,67.8,63.3,20.55,7.58,19.0,36.35,23.72,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,완주군,47.11,52.89,47.11,52.89,,37.85,41.900000000000006,62.1,62.3,24.45,8.49,24.28,34.54,17.16,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,진안군,26.59,73.41,26.59,73.41,,55.5,61.93333333333334,80.65,74.6,19.1,6.19,14.05,40.35,27.6,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,무주군,23.55,76.45,23.55,76.45,,60.1,69.56666666666668,83.45,78.9,18.8,6.35,16.07,39.08,26.06,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,장수군,24.72,75.28,24.72,75.28,,58.25,64.73333333333333,82.05000000000001,75.35,17.1,6.36,15.42,38.85,26.93,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,임실군,27.56,72.44,27.56,72.44,,54.3,65.36666666666667,79.95,76.4,22.1,5.63,15.01,38.28,29.2,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,순창군,22.19,77.81,22.19,77.81,,54.0,64.3,82.4,80.25,26.25,7.2,16.09,37.9,25.57,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,고창군,27.15,72.85,27.15,72.85,,52.05,55.4,76.85,75.75,23.7,5.94,15.68,37.18,27.66,4.5,16.1,4.01,1.76,2.7,
전북특별자치도,부안군,39.73,60.27,39.73,60.27,,42.05,46.46666666666666,69.25,64.85,22.8,6.25,16.32,38.34,27.1,4.5,16.1,4.01,1.76,2.7,
전라남도,목포시,47.13,52.87,47.13,52.87,,34.8,39.5,63.2,66.15,31.35,10.2,24.74,34.06,14.88,4.5,16.1,4.01,1.76,2.7,
전라남도,여수시,53.93,46.07,53.93,46.07,,28.85,33.46666666666667,54.650000000000006,60.4,31.55,9.47,23.89,34.89,16.48,4.5,16.1,4.01,1.76,2.7,
전라남도,순천시,45.56,54.44,45.56,54.44,,35.6,45.36666666666667,65.35,59.15,23.55,10.7,25.81,33.32,12.67,4.5,16.1,4.01,1.76,2.7,
전라남도,나주시,46.4,53.6,46.4,53.6,,36.25,43.76666666666667,62.7,61.900000000000006,25.65,8.4,26.51,31.0,16.72,4.5,16.1,4.01,1.76,2.7,
전라남도,광양시,45.41,54.59,45.41,54.59,,39.85,48.833333333333336,68.65,59.25,19.4,10.1,27.35,34.5,10.25,4.5,16.1,4.01,1.76,2.7,
전라남도,담양군,36.22,63.78,36.22,63.78,,46.35,47.76666666666667,74.5,70.4,24.05,7.0,16.96,39.38,24.72,4.5,16.1,4.01,1.76,2.7,
전라남도,장성군,31.12,68.88,31.12,68.88,,48.45,56.366666666666674,75.85,75.05000000000001,26.6,7.71,18.49,37.2,23.35,4.5,16.1,4.01,1.76,2.7,
전라남도,곡성군,26.01,73.99,26.01,73.99,,54.4,63.866666666666674,79.9,74.3,19.9,6.58,15.21,39.85,26.79,4.5,16.1,4.01,1.76,2.7,
전라남도,구례군,23.77,76.23,23.77,76.23,,57.15,62.13333333333333,80.4,80.05,22.9,6.22,14.27,40.25,27.6,4.5,16.1,4.01,1.76,2.7,
전라남도,고흥군,22.16,77.84,22.16,77.84,,55.7,64.73333333333333,81.3,80.05000000000001,24.35,4.99,13.46,37.91,32.4,4.5,16.1,4.01,1.76,2.7,
전라남도,보성군,34.09,65.91,34.09,65.91,,49.5,52.23333333333333,74.45,71.6,22.1,5.8,13.84,37.88,30.77,4.5,16.1,4.01,1.76,2.7,
전라남도,화순군,41.34,58.66,41.34,58.66,,43.7,45.4,67.65,65.4,21.7,9.02,18.41,37.89,21.24,4.5,16.1,4.01,1.76,2.7,
전라남도,장흥군,28.46,71.54,28.46,71.54,,52.2,63.5,80.7,72.85,20.65,6.52,16.12,37.41,27.08,4.5,16.1,4.01,1.76,2.7,
전라남도,강진군,27.22,72.78,27.22,72.78,,50.55,54.46666666666666,78.05,74.9,24.35,6.59,16.08,37.01,27.1,4.5,16.1,4.01,1.76,2.7,
전라남도,완도군,30.2,69.8,30.2,69.8,,46.6,50.0,76.0,73.55,26.95,5.99,17.56,36.37,26.82,4.5,16.1,4.01,1.76,2.7,
전라남도,해남군,40.69,59.31,40.69,59.31,,45.15,43.53333333333333,68.65,60.35,15.2,6.65,16.46,38.11,26.1,4.5,16.1,4.01,1.76,2.7,
전라남도,진도군,23.67,76.33,23.67,76.33,,60.3,70.33333333333333,84.7,77.75,17.45,6.64,16.31,37.44,26.71,4.5,16.1,4.01,1.76,2.7,
전라남도,영암군,38.76,61.24,38.76,61.24,,42.75,42.3,69.9,70.05,27.3,7.85,19.7,38.06,21.13,4.5,16.1,4.01,1.76,2.7,
전라남도,무안군,44.82,55.18,44.82,55.18,,39.1,44.20000000000001,69.65,60.9,21.8,9.64,27.67,28.84,13.9,4.5,16.1,4.01,1.76,2.7,
전라남도,영광군,29.76,70.24,29.76,70.24,,54.0,59.66666666666666,78.9,74.2,20.2,8.34,20.6,34.23,21.82,4.5,16.1,4.01,1.76,2.7,
전라남도,함평군,35.78,64.22,35.78,64.22,,44.75,49.73333333333334,68.94999999999999,71.4,26.65,6.05,14.9,38.93,28.81,4.5,16.1,4.01,1.76,2.7,
전라남도,신안군,25.08,74.92,25.08,74.92,,60.0,67.83333333333333,79.6,76.25,16.25,6.78,16.2,40.13,25.35,4.5,16.1,4.01,1.76,2.7,
경상북도,포항시북구,54.2,45.8,54.2,45.8,,27.65,32.86666666666667,58.5,59.8,32.15,8.56,25.98,34.88,14.28,6.9,0.0,3.75,1.91,3.28,
경상북도,포항시남구,54.03,45.97,54.03,45.97,,29.0,31.46666666666667,57.6,60.7,31.7,9.06,24.83,35.46,15.58,6.9,0.0,3.75,1.91,3.28,
경상북도,울릉군,18.52,81.48,18.52,81.48,,63.0,73.3,83.4,80.15,17.15,7.29,20.97,43.34,19.77,6.9,0.0,3.75,1.91,3.28,
경상북도,경주시,50.27,49.73,50.27,49.73,,33.75,41.16666666666666,62.9,59.25,25.5,8.16,21.76,38.07,18.57,6.9,0.0,3.75,1.91,3.28,
경상북도,김천시,44.16,55.84,44.16,55.84,,33.45,35.666666666666664,64.65,66.5,33.05,7.69,22.45,35.4,18.68,6.9,0.0,3.75,1.91,3.28,
경상북도,안동시,45.14,54.86,45.14,54.86,,35.4,40.73333333333333,66.1,58.4,23.0,9.84,21.15,34.79,19.48,6.9,0.0,3.75,1.91,3.28,
경상북도,구미시,57.17,42.83,57.17,42.83,,30.55,33.300000000000004,64.35,59.3,28.75,10.66,31.44,31.6,8.09,6.9,0.0,3.75,1.91,3.28,
경상북도,영주시,36.79,63.21,36.79,63.21,,37.95,40.06666666666666,71.15,72.15,34.2,7.89,18.81,36.61,22.22,6.9,0.0,3.75,1.91,3.28,
경상북도,영천시,43.14,56.86,43.14,56.86,,36.25,35.96666666666667,66.95,63.8,27.55,6.44,18.55,39.16,23.72,6.9,0.0,3.75,1.91,3.28,
경상북도,상주시,36.02,63.98,36.02,63.98,,39.85,46.8,73.15,69.9,30.05,6.45,16.67,38.13,25.25,6.9,0.0,3.75,1.91,3.28,
경상북도,문경시,37.06,62.94,37.06,62.94,,43.1,50.16666666666666,74.4,69.8,26.7,6.67,16.99,38.13,25.23,6.9,0.0,3.75,1.91,3.28,
경상북도,예천군,37.98,62.02,37.98,62.02,,40.900000000000006,49.13333333333333,73.65,69.75,28.85,5.82,21.61,32.09,23.09,6.9,0.0,3.75,1.91,3.28,
경상북도,경산시,56.62,43.38,56.62,43.38,,29.6,30.266666666666666,55.05,58.8,29.2,12.47,25.17,33.5,13.96,6.9,0.0,3.75,1.91,3.28,
경상북도,청도군,29.19,70.81,29.19,70.81,,42.15,49.46666666666667,75.69999999999999,76.45,34.3,4.11,14.01,41.38,30.6,6.9,0.0,3.75,1.91,3.28,
경상북도,고령군,37.24,62.76,37.24,62.76,,48.55,47.20000000000001,71.85,70.55,22.0,5.65,15.98,42.17,25.89,6.9,0.0,3.75,1.91,3.28,
경상북도,성주군,32.48,67.52,32.48,67.52,,40.36521739130435,45.27246376811594,70.55652173913043,68.23913043478261,27.87391304347826,4.66,16.1,43.05,26.43,6.9,0.0,3.75,1.91,3.28,
경상북도,칠곡군,56.31,43.69,56.31,43.69,,30.9,24.96666666666667,52.35,53.85,22.95,7.94,25.67,37.4,13.66,6.9,0.0,3.75,1.91,3.28,
경상북도,군위군,19.08,80.92,19.08,80.92,,54.3,60.23333333333333,85.35,82.15,27.85,6.981739130434783,19.418695652173916,38.12695652173913,22.563913043478266,6.9,0.0,3.75,1.91,3.28,
경상북도,의성군,25.95,74.05,25.95,74.05,,48.2,52.4,80.85,76.5,28.3,3.92,13.14,40.25,33.02,6.9,0.0,3.75,1.91,3.28,
경상북도,청송군,26.08,73.92,26.08,73.92,,42.9,54.23333333333333,79.45,75.9,33.0,4.8,14.12,41.32,30.3,6.9,0.0,3.75,1.91,3.28,
경상북도,영양군,22.71,77.29,22.71,77.29,,60.150000000000006,71.1,85.55,76.25,16.1,5.69,14.35,40.87,28.75,6.9,0.0,3.75,1.91,3.28,
경상북도,영덕군,32.88,67.12,32.88,67.12,,36.25,47.16666666666666,73.4,71.5,35.25,4.7,14.51,39.41,30.88,6.9,0.0,3.75,1.91,3.28,
경상북도,봉화군,32.55,67.45,32.55,67.45,,46.05,48.06666666666666,75.35,69.15,23.1,4.41,12.8,41.96,29.78,6.9,0.0,3.75,1.91,3.28,
경상북도,울진군,32.69,67.31,32.69,67.31,,38.5,45.53333333333333,71.1,68.9,30.4,7.7,19.57,37.95,21.74,6.9,0.0,3.75,1.91,3.28,
경상남도,창원시의창구,48.79,51.21,48.79,51.21,,35.15,38.03333333333334,64.25,59.75,24.6,10.07,26.98,36.05,11.53,5.6,36.3,3.88,1.86,3.18,
경상남도,창원시성산구,46.98,53.02,46.98,53.02,,38.8,41.36666666666667,68.65,58.55,19.75,11.22,29.66,35.3,7.43,5.6,36.3,3.88,1.86,3.18,
경상남도,창원시마산합포구,46.49,53.51,46.49,53.51,,37.4,40.43333333333333,64.95,61.3,23.9,8.37,25.06,34.03,17.7,5.6,36.3,3.88,1.86,3.18,
경상남도,창원시마산회원구,46.5,53.5,46.5,53.5,,35.0,38.7,64.35,57.25,22.25,8.83,24.57,36.35,15.81,5.6,36.3,3.88,1.86,3.18,
경상남도,창원시진해구,52.91,47.09,52.91,47.09,,32.1,32.6,58.65,62.1,30.0,9.31,28.42,32.08,12.4,5.6,36.3,3.88,1.86,3.18,
경상남도,진주시,46.89,53.11,46.89,53.11,,33.25,39.36666666666667,64.3,58.55,25.3,11.09,25.48,32.66,13.96,5.6,36.3,3.88,1.86,3.18,
경상남도,통영시,42.26,57.74,42.26,57.74,,37.4,46.333333333333336,71.25,63.55,26.15,7.22,22.25,37.9,17.35,5.6,36.3,3.88,1.86,3.18,
경상남도,고성군,32.27,67.73,32.27,67.73,,48.35,60.03333333333334,77.6,68.65,20.3,5.41,15.76,40.3,25.94,5.6,36.3,3.88,1.86,3.18,
경상남도,사천시,40.89,59.11,40.89,59.11,,38.75,43.73333333333333,71.15,65.4,26.65,8.13,23.61,35.29,17.75,5.6,36.3,3.88,1.86,3.18,
경상남도,김해시,54.24,45.76,54.24,45.76,,30.45,34.06666666666666,59.6,55.0,24.55,9.93,28.18,34.59,9.58,5.6,36.3,3.88,1.86,3.18,
경상남도,밀양시,45.29,54.71,45.29,54.71,,35.85,37.56666666666667,60.0,61.400000000000006,25.55,6.46,18.58,39.42,23.59,5.6,36.3,3.88,1.86,3.18,
경상남도,거제시,48.65,51.35,48.65,51.35,,33.95,44.4,66.15,56.55,22.6,7.82,28.74,34.7,9.76,5.6,36.3,3.88,1.86,3.18,
경상남도,의령군,24.96,75.04,24.96,75.04,,55.15,65.33333333333333,83.15,76.15,21.0,5.09,14.33,40.72,29.19,5.6,36.3,3.88,1.86,3.18,
경상남도,함안군,40.74,59.26,40.74,59.26,,38.7,37.36666666666667,69.6,69.75,31.05,6.23,18.74,39.47,21.65,5.6,36.3,3.88,1.86,3.18,
경상남도,창녕군,35.86,64.14,35.86,64.14,,39.55,48.93333333333333,71.19999999999999,66.1,26.55,4.85,16.63,40.44,26.18,5.6,36.3,3.88,1.86,3.18,
경상남도,양산시,52.99,47.01,52.99,47.01,,32.45,33.56666666666666,59.7,59.1,26.65,8.69,28.98,32.96,11.67,5.6,36.3,3.88,1.86,3.18,
경상남도,하동군,26.16,73.84,26.16,73.84,,54.55,59.26666666666667,80.05,75.2,20.65,4.94,13.38,42.61,28.56,5.6,36.3,3.88,1.86,3.18,
경상남도,남해군,29.37,70.63,29.37,70.63,,48.45,62.73333333333333,82.35,73.4,24.95,5.62,14.0,38.93,28.94,5.6,36.3,3.88,1.86,3.18,
경상남도,함양군,24.36,75.64,24.36,75.64,,53.75,66.10000000000001,81.1,76.1,22.35,5.5,14.63,40.0,27.58,5.6,36.3,3.88,1.86,3.18,
경상남도,산청군,30.36,69.64,30.36,69.64,,46.9,53.13333333333333,75.6,72.0,25.1,4.83,12.74,42.93,29.46,5.6,36.3,3.88,1.86,3.18,
경상남도,거창군,34.17,65.83,34.17,65.83,,45.45,54.9,77.45,69.75,24.3,7.22,18.47,36.38,22.02,5.6,36.3,3.88,1.86,3.18,
경상남도,합천군,30.61,69.39,30.61,69.39,,48.9,57.70000000000001,77.85,68.4,19.5,4.53,13.02,40.67,31.67,5.6,36.3,3.88,1.86,3.18,
제주특별자치도,제주시,47.1,52.9,47.1,52.9,,39.45,43.4,63.75,63.4,23.95,10.33,27.85,32.04,11.39,10.1,23.2,3.7,2.06,3.01,
제주특별자치도,서귀포시,46.32,53.68,46.32,53.68,,36.7,39.2,60.25,64.45,27.75,7.94,24.36,35.25,15.33,10.1,23.2,3.7,2.06,3.01,
